Provider,Total_Inpatient_Claims,Total_Outpatient_Claims,Total_Claims,Unique_Beneficiaries,Avg_Inpatient_Reimbursement,Avg_Outpatient_Reimbursement,Total_Inpatient_Reimbursement,Total_Outpatient_Reimbursement,Avg_Claim_Duration,Avg_Length_of_Stay,Inpatient_Outpatient_Ratio,Number_of_States_Served,Number_of_Counties_Served,PotentialFraud
PRV54552,0.0,45.0,45.0,28,0.0,252.66666666666666,0.0,11370.0,0.0,0.0,0.0,1,4,No
PRV54553,0.0,18.0,18.0,12,0.0,207.77777777777777,0.0,3740.0,0.0,0.0,0.0,1,4,No
PRV54554,0.0,26.0,26.0,8,0.0,268.84615384615387,0.0,6990.0,0.0,0.0,0.0,1,1,No
PRV54555,6.0,0.0,6.0,6,8500.0,0.0,51000.0,0.0,7.0,7.0,6.0,1,3,No
PRV54557,0.0,564.0,564.0,263,0.0,279.9468085106383,0.0,157890.0,0.0,0.0,0.0,8,36,Yes
PRV54558,15.0,58.0,73.0,69,12000.0,309.82758620689657,180000.0,17970.0,6.2,6.2,0.25862068965517243,8,33,No
PRV54559,24.0,42.0,66.0,57,10208.333333333334,251.42857142857142,245000.0,10560.0,5.833333333333333,5.833333333333333,0.5714285714285714,3,26,No
PRV54560,40.0,58.0,98.0,87,11400.0,294.48275862068965,456000.0,17080.0,5.4,5.4,0.6896551724137931,5,26,Yes
PRV54561,25.0,161.0,186.0,102,8652.0,331.49068322981367,216300.0,53370.0,5.4,5.4,0.15527950310559005,3,30,No
PRV54562,0.0,206.0,206.0,75,0.0,279.1747572815534,0.0,57510.0,0.0,0.0,0.0,5,13,No
PRV54563,0.0,267.0,267.0,172,0.0,296.14232209737827,0.0,79070.0,0.0,0.0,0.0,3,14,No
PRV54564,0.0,803.0,803.0,330,0.0,286.1519302615193,0.0,229780.0,0.0,0.0,0.0,11,29,No
PRV54565,39.0,91.0,130.0,106,9948.71794871795,265.16483516483515,388000.0,24130.0,5.794871794871795,5.794871794871795,0.42857142857142855,6,38,No
PRV54566,40.0,268.0,308.0,247,17100.0,267.3880597014925,684000.0,71660.0,6.6,6.6,0.14925373134328357,11,58,Yes
PRV54567,6.0,51.0,57.0,34,18000.0,91.96078431372548,108000.0,4690.0,7.333333333333333,7.333333333333333,0.11764705882352941,2,12,No
PRV54568,5.0,51.0,56.0,46,8800.0,189.01960784313727,44000.0,9640.0,4.2,4.2,0.09803921568627451,3,19,No
PRV54569,12.0,51.0,63.0,42,15916.666666666666,359.80392156862746,191000.0,18350.0,4.75,4.75,0.23529411764705882,3,19,No
PRV54571,4.0,13.0,17.0,17,12000.0,200.76923076923077,48000.0,2610.0,6.25,6.25,0.3076923076923077,2,3,No
PRV54572,0.0,146.0,146.0,117,0.0,363.7671232876712,0.0,53110.0,0.0,0.0,0.0,3,10,No
PRV54573,0.0,22.0,22.0,14,0.0,270.90909090909093,0.0,5960.0,0.0,0.0,0.0,2,8,No
PRV54574,0.0,35.0,35.0,24,0.0,222.85714285714286,0.0,7800.0,0.0,0.0,0.0,2,10,No
PRV54575,33.0,240.0,273.0,155,13545.454545454546,237.83333333333334,447000.0,57080.0,7.151515151515151,7.151515151515151,0.1375,2,24,No
PRV54576,14.0,2.0,16.0,16,8071.428571428572,50.0,113000.0,100.0,6.285714285714286,6.285714285714286,7.0,1,9,No
PRV54577,45.0,16.0,61.0,56,10888.888888888889,250.625,490000.0,4010.0,5.533333333333333,5.533333333333333,2.8125,3,10,No
PRV54578,0.0,77.0,77.0,37,0.0,313.3766233766234,0.0,24130.0,0.0,0.0,0.0,2,5,No
PRV54579,0.0,2.0,2.0,2,0.0,645.0,0.0,1290.0,0.0,0.0,0.0,1,1,No
PRV54580,0.0,30.0,30.0,19,0.0,242.66666666666666,0.0,7280.0,0.0,0.0,0.0,2,7,No
PRV54581,0.0,11.0,11.0,9,0.0,196.36363636363637,0.0,2160.0,0.0,0.0,0.0,1,4,No
PRV54582,0.0,71.0,71.0,35,0.0,267.0422535211268,0.0,18960.0,0.0,0.0,0.0,3,11,No
PRV54585,0.0,75.0,75.0,34,0.0,301.6,0.0,22620.0,0.0,0.0,0.0,2,9,No
PRV54587,0.0,3.0,3.0,2,0.0,50.0,0.0,150.0,0.0,0.0,0.0,1,1,No
PRV54588,0.0,63.0,63.0,47,0.0,273.3333333333333,0.0,17220.0,0.0,0.0,0.0,1,5,No
PRV54589,0.0,11.0,11.0,5,0.0,154.54545454545453,0.0,1700.0,0.0,0.0,0.0,1,2,No
PRV54590,1.0,65.0,66.0,34,16000.0,195.3846153846154,16000.0,12700.0,2.0,2.0,0.015384615384615385,1,7,No
PRV54591,0.0,45.0,45.0,14,0.0,184.0,0.0,8280.0,0.0,0.0,0.0,1,5,No
PRV54593,0.0,35.0,35.0,22,0.0,313.14285714285717,0.0,10960.0,0.0,0.0,0.0,1,7,No
PRV54595,0.0,11.0,11.0,9,0.0,692.7272727272727,0.0,7620.0,0.0,0.0,0.0,1,4,No
PRV54596,0.0,64.0,64.0,20,0.0,257.65625,0.0,16490.0,0.0,0.0,0.0,1,4,No
PRV54597,0.0,15.0,15.0,10,0.0,333.3333333333333,0.0,5000.0,0.0,0.0,0.0,2,2,No
PRV54598,0.0,9.0,9.0,7,0.0,112.22222222222223,0.0,1010.0,0.0,0.0,0.0,1,4,No
PRV54599,0.0,17.0,17.0,11,0.0,224.7058823529412,0.0,3820.0,0.0,0.0,0.0,2,3,No
PRV54601,0.0,11.0,11.0,6,0.0,64.54545454545455,0.0,710.0,0.0,0.0,0.0,2,3,No
PRV54602,0.0,14.0,14.0,13,0.0,122.14285714285714,0.0,1710.0,0.0,0.0,0.0,1,5,No
PRV54603,0.0,57.0,57.0,32,0.0,283.859649122807,0.0,16180.0,0.0,0.0,0.0,1,6,No
PRV54604,0.0,38.0,38.0,15,0.0,216.8421052631579,0.0,8240.0,0.0,0.0,0.0,2,6,No
PRV54606,0.0,8.0,8.0,8,0.0,188.75,0.0,1510.0,0.0,0.0,0.0,2,4,No
PRV54608,0.0,33.0,33.0,10,0.0,322.72727272727275,0.0,10650.0,0.0,0.0,0.0,1,3,No
PRV54609,0.0,45.0,45.0,14,0.0,381.3333333333333,0.0,17160.0,0.0,0.0,0.0,1,3,No
PRV54610,0.0,45.0,45.0,21,0.0,321.55555555555554,0.0,14470.0,0.0,0.0,0.0,1,5,No
PRV54611,1.0,5.0,6.0,6,4000.0,152.0,4000.0,760.0,2.0,2.0,0.2,2,3,No
PRV54612,0.0,12.0,12.0,4,0.0,93.33333333333333,0.0,1120.0,0.0,0.0,0.0,1,3,No
PRV54614,0.0,15.0,15.0,8,0.0,96.0,0.0,1440.0,0.0,0.0,0.0,2,4,No
PRV54615,0.0,5.0,5.0,2,0.0,62.0,0.0,310.0,0.0,0.0,0.0,1,2,No
PRV54616,2.0,3.0,5.0,5,11500.0,103.33333333333333,23000.0,310.0,4.0,4.0,0.6666666666666666,2,3,No
PRV54618,0.0,32.0,32.0,18,0.0,318.75,0.0,10200.0,0.0,0.0,0.0,3,7,No
PRV54619,0.0,33.0,33.0,21,0.0,294.24242424242425,0.0,9710.0,0.0,0.0,0.0,1,3,No
PRV54620,7.0,6.0,13.0,12,10428.57142857143,253.33333333333334,73000.0,1520.0,3.857142857142857,3.857142857142857,1.1666666666666667,1,5,No
PRV54621,0.0,1.0,1.0,1,0.0,900.0,0.0,900.0,0.0,0.0,0.0,1,1,No
PRV54622,0.0,10.0,10.0,8,0.0,89.0,0.0,890.0,0.0,0.0,0.0,1,3,No
PRV54623,0.0,43.0,43.0,11,0.0,186.74418604651163,0.0,8030.0,0.0,0.0,0.0,1,4,No
PRV54624,0.0,10.0,10.0,8,0.0,1018.0,0.0,10180.0,0.0,0.0,0.0,2,4,No
PRV54625,0.0,16.0,16.0,7,0.0,455.625,0.0,7290.0,0.0,0.0,0.0,1,1,No
PRV54627,0.0,26.0,26.0,13,0.0,212.69230769230768,0.0,5530.0,0.0,0.0,0.0,1,3,No
PRV54628,0.0,4.0,4.0,4,0.0,385.0,0.0,1540.0,0.0,0.0,0.0,1,3,No
PRV54629,0.0,3.0,3.0,3,0.0,193.33333333333334,0.0,580.0,0.0,0.0,0.0,1,2,No
PRV54630,0.0,85.0,85.0,23,0.0,302.11764705882354,0.0,25680.0,0.0,0.0,0.0,1,3,No
PRV54633,0.0,12.0,12.0,6,0.0,119.16666666666667,0.0,1430.0,0.0,0.0,0.0,1,1,No
PRV54634,0.0,32.0,32.0,23,0.0,190.9375,0.0,6110.0,0.0,0.0,0.0,1,6,No
PRV54635,0.0,33.0,33.0,11,0.0,199.6969696969697,0.0,6590.0,0.0,0.0,0.0,1,3,No
PRV54636,0.0,76.0,76.0,51,0.0,348.6842105263158,0.0,26500.0,0.0,0.0,0.0,1,3,No
PRV54637,13.0,0.0,13.0,12,17384.615384615383,0.0,226000.0,0.0,7.3076923076923075,7.3076923076923075,13.0,1,3,No
PRV54638,6.0,0.0,6.0,6,13666.666666666666,0.0,82000.0,0.0,3.5,3.5,6.0,2,3,No
PRV54639,13.0,0.0,13.0,12,8461.538461538461,0.0,110000.0,0.0,4.0,4.0,13.0,1,5,No
PRV54640,7.0,12.0,19.0,19,10285.714285714286,188.33333333333334,72000.0,2260.0,7.0,7.0,0.5833333333333334,3,6,No
PRV54642,0.0,49.0,49.0,46,0.0,287.9591836734694,0.0,14110.0,0.0,0.0,0.0,7,11,No
PRV54643,0.0,18.0,18.0,18,0.0,465.55555555555554,0.0,8380.0,0.0,0.0,0.0,4,8,No
PRV54644,22.0,46.0,68.0,66,8818.181818181818,399.3478260869565,194000.0,18370.0,3.590909090909091,3.590909090909091,0.4782608695652174,6,26,Yes
PRV54645,0.0,2.0,2.0,2,0.0,505.0,0.0,1010.0,0.0,0.0,0.0,1,2,No
PRV54646,0.0,23.0,23.0,13,0.0,486.0869565217391,0.0,11180.0,0.0,0.0,0.0,1,1,No
PRV54649,22.0,53.0,75.0,73,13727.272727272728,246.79245283018867,302000.0,13080.0,7.2727272727272725,7.2727272727272725,0.41509433962264153,4,22,Yes
PRV54651,21.0,70.0,91.0,87,12857.142857142857,310.85714285714283,270000.0,21760.0,5.904761904761905,5.904761904761905,0.3,8,17,Yes
PRV54652,0.0,38.0,38.0,33,0.0,316.3157894736842,0.0,12020.0,0.0,0.0,0.0,2,9,No
PRV54653,40.0,30.0,70.0,61,9275.0,224.66666666666666,371000.0,6740.0,5.25,5.25,1.3333333333333333,3,10,No
PRV54656,0.0,35.0,35.0,35,0.0,325.14285714285717,0.0,11380.0,0.0,0.0,0.0,6,12,No
PRV54657,17.0,29.0,46.0,46,16882.352941176472,180.0,287000.0,5220.0,3.8823529411764706,3.8823529411764706,0.5862068965517241,8,15,No
PRV54658,27.0,58.0,85.0,85,6481.481481481482,303.1034482758621,175000.0,17580.0,4.0,4.0,0.46551724137931033,14,25,No
PRV54660,0.0,24.0,24.0,21,0.0,212.91666666666666,0.0,5110.0,0.0,0.0,0.0,4,6,No
PRV54661,3.0,16.0,19.0,19,28000.0,262.5,84000.0,4200.0,5.666666666666667,5.666666666666667,0.1875,2,6,No
PRV54662,3.0,42.0,45.0,44,5666.666666666667,204.52380952380952,17000.0,8590.0,4.333333333333333,4.333333333333333,0.07142857142857142,8,14,No
PRV54664,0.0,2.0,2.0,2,0.0,600.0,0.0,1200.0,0.0,0.0,0.0,1,2,No
PRV54666,1.0,4.0,5.0,5,10000.0,327.5,10000.0,1310.0,10.0,10.0,0.25,1,3,No
PRV54667,9.0,157.0,166.0,66,8066.666666666667,408.21656050955414,72600.0,64090.0,7.555555555555555,7.555555555555555,0.05732484076433121,5,9,No
PRV54668,1.0,305.0,306.0,261,3000.0,305.08196721311475,3000.0,93050.0,0.0,0.0,0.003278688524590164,7,15,No
PRV54670,0.0,159.0,159.0,115,0.0,247.61006289308176,0.0,39370.0,0.0,0.0,0.0,2,10,No
PRV54671,0.0,3.0,3.0,1,0.0,306.6666666666667,0.0,920.0,0.0,0.0,0.0,1,1,No
PRV54672,0.0,10.0,10.0,7,0.0,420.0,0.0,4200.0,0.0,0.0,0.0,1,1,No
PRV54673,1.0,0.0,1.0,1,6000.0,0.0,6000.0,0.0,13.0,13.0,1.0,1,1,No
PRV54674,3.0,0.0,3.0,3,9000.0,0.0,27000.0,0.0,10.0,10.0,3.0,1,2,No
PRV54675,37.0,0.0,37.0,34,11405.405405405405,0.0,422000.0,0.0,5.054054054054054,5.054054054054054,37.0,3,3,Yes
PRV54676,40.0,0.0,40.0,36,9380.0,0.0,375200.0,0.0,5.125,5.125,40.0,3,4,Yes
PRV54677,0.0,27.0,27.0,15,0.0,602.5925925925926,0.0,16270.0,0.0,0.0,0.0,1,3,No
PRV54678,0.0,15.0,15.0,7,0.0,456.6666666666667,0.0,6850.0,0.0,0.0,0.0,1,2,No
PRV54679,1.0,0.0,1.0,1,7000.0,0.0,7000.0,0.0,5.0,5.0,1.0,1,1,No
PRV54680,18.0,0.0,18.0,17,14277.777777777777,0.0,257000.0,0.0,7.277777777777778,7.277777777777778,18.0,3,4,Yes
PRV54681,0.0,301.0,301.0,285,0.0,211.9269102990033,0.0,63790.0,0.0,0.0,0.0,17,39,No
PRV54682,6.0,90.0,96.0,88,5500.0,274.3333333333333,33000.0,24690.0,2.8333333333333335,2.8333333333333335,0.06666666666666667,9,18,No
PRV54683,0.0,462.0,462.0,406,0.0,268.0735930735931,0.0,123850.0,0.0,0.0,0.0,11,21,No
PRV54684,0.0,133.0,133.0,128,0.0,326.01503759398497,0.0,43360.0,0.0,0.0,0.0,8,21,No
PRV54685,0.0,145.0,145.0,139,0.0,276.8965517241379,0.0,40150.0,0.0,0.0,0.0,6,15,No
PRV54686,14.0,143.0,157.0,125,7571.428571428572,277.06293706293707,106000.0,39620.0,4.142857142857143,4.142857142857143,0.0979020979020979,7,16,No
PRV54687,0.0,18.0,18.0,18,0.0,521.6666666666666,0.0,9390.0,0.0,0.0,0.0,5,9,No
PRV54688,11.0,1021.0,1032.0,481,13000.0,253.33986287952987,143000.0,258660.0,4.0,4.0,0.010773751224289911,5,16,Yes
PRV54689,0.0,20.0,20.0,20,0.0,103.5,0.0,2070.0,0.0,0.0,0.0,3,7,No
PRV54690,0.0,840.0,840.0,366,0.0,267.8095238095238,0.0,224960.0,0.0,0.0,0.0,4,12,No
PRV54691,7.0,60.0,67.0,66,12000.0,238.5,84000.0,14310.0,6.571428571428571,6.571428571428571,0.11666666666666667,5,12,No
PRV54692,48.0,24.0,72.0,62,7729.166666666667,203.33333333333334,371000.0,4880.0,4.833333333333333,4.833333333333333,2.0,4,11,Yes
PRV54693,2.0,50.0,52.0,51,7500.0,498.6,15000.0,24930.0,6.5,6.5,0.04,5,11,No
PRV54694,0.0,330.0,330.0,155,0.0,275.030303030303,0.0,90760.0,0.0,0.0,0.0,5,15,No
PRV54695,0.0,53.0,53.0,53,0.0,297.1698113207547,0.0,15750.0,0.0,0.0,0.0,5,10,No
PRV54696,6.0,65.0,71.0,63,19666.666666666668,325.38461538461536,118000.0,21150.0,6.833333333333333,6.833333333333333,0.09230769230769231,4,6,No
PRV54697,1.0,7.0,8.0,8,10000.0,125.71428571428571,10000.0,880.0,5.0,5.0,0.14285714285714285,3,4,No
PRV54699,0.0,4.0,4.0,4,0.0,90.0,0.0,360.0,0.0,0.0,0.0,3,3,No
PRV54701,0.0,6.0,6.0,5,0.0,218.33333333333334,0.0,1310.0,0.0,0.0,0.0,3,4,No
PRV54703,0.0,11.0,11.0,11,0.0,60.0,0.0,660.0,0.0,0.0,0.0,2,4,No
PRV54704,0.0,161.0,161.0,115,0.0,277.70186335403724,0.0,44710.0,0.0,0.0,0.0,4,9,No
PRV54705,20.0,237.0,257.0,119,8200.0,235.18987341772151,164000.0,55740.0,5.85,5.85,0.08438818565400844,5,11,No
PRV54707,0.0,9.0,9.0,8,0.0,142.22222222222223,0.0,1280.0,0.0,0.0,0.0,1,1,No
PRV54708,0.0,8.0,8.0,8,0.0,335.0,0.0,2680.0,0.0,0.0,0.0,1,1,No
PRV54710,0.0,2.0,2.0,2,0.0,430.0,0.0,860.0,0.0,0.0,0.0,2,2,No
PRV54711,0.0,2.0,2.0,2,0.0,20.0,0.0,40.0,0.0,0.0,0.0,1,1,No
PRV54712,0.0,14.0,14.0,13,0.0,532.8571428571429,0.0,7460.0,0.0,0.0,0.0,1,1,No
PRV54713,0.0,17.0,17.0,17,0.0,104.11764705882354,0.0,1770.0,0.0,0.0,0.0,2,2,No
PRV54714,0.0,10.0,10.0,10,0.0,248.0,0.0,2480.0,0.0,0.0,0.0,1,1,No
PRV54715,0.0,19.0,19.0,18,0.0,362.63157894736844,0.0,6890.0,0.0,0.0,0.0,1,3,No
PRV54716,0.0,141.0,141.0,55,0.0,278.29787234042556,0.0,39240.0,0.0,0.0,0.0,1,2,No
PRV54717,0.0,3.0,3.0,3,0.0,800.0,0.0,2400.0,0.0,0.0,0.0,1,1,No
PRV54718,29.0,0.0,29.0,24,10413.793103448275,0.0,302000.0,0.0,6.137931034482759,6.137931034482759,29.0,2,6,Yes
PRV54720,9.0,0.0,9.0,9,14111.111111111111,0.0,127000.0,0.0,3.888888888888889,3.888888888888889,9.0,1,2,No
PRV54723,0.0,90.0,90.0,86,0.0,270.55555555555554,0.0,24350.0,0.0,0.0,0.0,4,19,No
PRV54724,48.0,23.0,71.0,67,10187.5,289.1304347826087,489000.0,6650.0,5.9375,5.9375,2.0869565217391304,3,11,No
PRV54725,0.0,116.0,116.0,112,0.0,299.13793103448273,0.0,34700.0,0.0,0.0,0.0,11,22,No
PRV54726,2.0,32.0,34.0,34,13500.0,196.5625,27000.0,6290.0,6.0,6.0,0.0625,3,11,No
PRV54727,0.0,59.0,59.0,59,0.0,411.35593220338984,0.0,24270.0,0.0,0.0,0.0,6,21,No
PRV54728,2.0,9.0,11.0,11,5000.0,410.0,10000.0,3690.0,6.0,6.0,0.2222222222222222,1,6,No
PRV54730,0.0,40.0,40.0,39,0.0,236.25,0.0,9450.0,0.0,0.0,0.0,4,12,No
PRV54734,0.0,138.0,138.0,127,0.0,310.6521739130435,0.0,42870.0,0.0,0.0,0.0,5,16,No
PRV54735,5.0,33.0,38.0,38,7800.0,627.5757575757576,39000.0,20710.0,6.8,6.8,0.15151515151515152,3,14,No
PRV54737,13.0,22.0,35.0,35,12384.615384615385,386.8181818181818,161000.0,8510.0,5.615384615384615,5.615384615384615,0.5909090909090909,4,16,No
PRV54739,45.0,141.0,186.0,180,13288.888888888889,245.74468085106383,598000.0,34650.0,6.666666666666667,6.666666666666667,0.3191489361702128,7,27,Yes
PRV54741,0.0,177.0,177.0,171,0.0,269.2090395480226,0.0,47650.0,0.0,0.0,0.0,8,24,No
PRV54742,231.0,1661.0,1892.0,989,10822.077922077922,282.739313666466,2499900.0,469630.0,5.597402597402597,5.597402597402597,0.1390728476821192,7,35,Yes
PRV54743,7.0,73.0,80.0,77,9857.142857142857,253.013698630137,69000.0,18470.0,9.142857142857142,9.142857142857142,0.0958904109589041,6,17,Yes
PRV54745,10.0,818.0,828.0,502,8000.0,263.7408312958435,80000.0,215740.0,5.4,5.4,0.012224938875305624,4,25,No
PRV54747,0.0,21.0,21.0,20,0.0,258.0952380952381,0.0,5420.0,0.0,0.0,0.0,3,8,No
PRV54748,0.0,85.0,85.0,83,0.0,377.7647058823529,0.0,32110.0,0.0,0.0,0.0,4,15,No
PRV54753,0.0,16.0,16.0,16,0.0,486.25,0.0,7780.0,0.0,0.0,0.0,1,6,No
PRV54756,3.0,16.0,19.0,19,3666.6666666666665,399.375,11000.0,6390.0,2.3333333333333335,2.3333333333333335,0.1875,2,9,No
PRV54757,15.0,50.0,65.0,65,7000.0,245.8,105000.0,12290.0,5.2,5.2,0.3,7,23,No
PRV54758,0.0,95.0,95.0,93,0.0,270.42105263157896,0.0,25690.0,0.0,0.0,0.0,9,24,No
PRV54759,5.0,39.0,44.0,44,6800.0,285.64102564102564,34000.0,11140.0,4.2,4.2,0.1282051282051282,6,16,No
PRV54760,24.0,7.0,31.0,29,8083.333333333333,155.71428571428572,194000.0,1090.0,5.125,5.125,3.4285714285714284,2,8,No
PRV54761,0.0,822.0,822.0,483,0.0,262.82238442822387,0.0,216040.0,0.0,0.0,0.0,4,17,No
PRV54763,0.0,34.0,34.0,33,0.0,346.1764705882353,0.0,11770.0,0.0,0.0,0.0,3,11,No
PRV54764,13.0,38.0,51.0,48,11615.384615384615,291.57894736842104,151000.0,11080.0,5.0,5.0,0.34210526315789475,7,20,No
PRV54765,196.0,43.0,239.0,201,10132.65306122449,337.2093023255814,1986000.0,14500.0,4.974489795918367,4.974489795918367,4.558139534883721,8,20,Yes
PRV54767,8.0,55.0,63.0,62,5875.0,274.1818181818182,47000.0,15080.0,4.125,4.125,0.14545454545454545,3,15,No
PRV54768,7.0,25.0,32.0,31,10285.714285714286,296.8,72000.0,7420.0,4.142857142857143,4.142857142857143,0.28,5,11,No
PRV54771,12.0,73.0,85.0,80,12583.333333333334,281.64383561643837,151000.0,20560.0,4.916666666666667,4.916666666666667,0.1643835616438356,6,21,Yes
PRV54772,109.0,2006.0,2115.0,1061,10273.394495412844,314.81555333998006,1119800.0,631520.0,6.018348623853211,6.036697247706422,0.054336989032901295,11,36,Yes
PRV54773,10.0,24.0,34.0,34,15600.0,175.41666666666666,156000.0,4210.0,8.6,8.6,0.4166666666666667,4,14,No
PRV54774,5.0,483.0,488.0,264,12000.0,296.41821946169773,60000.0,143170.0,5.4,5.4,0.010351966873706004,4,27,No
PRV54776,5.0,32.0,37.0,37,6000.0,232.8125,30000.0,7450.0,1.6,1.6,0.15625,6,14,No
PRV54778,64.0,1608.0,1672.0,857,8343.75,288.65671641791045,534000.0,464160.0,5.25,5.25,0.03980099502487562,4,20,Yes
PRV54779,9.0,22.0,31.0,31,12333.333333333334,440.0,111000.0,9680.0,5.555555555555555,5.555555555555555,0.4090909090909091,5,14,No
PRV54780,0.0,21.0,21.0,21,0.0,235.71428571428572,0.0,4950.0,0.0,0.0,0.0,3,6,No
PRV54781,71.0,134.0,205.0,189,10436.61971830986,265.3731343283582,741000.0,35560.0,6.676056338028169,6.676056338028169,0.5298507462686567,5,30,Yes
PRV54783,0.0,28.0,28.0,26,0.0,733.2142857142857,0.0,20530.0,0.0,0.0,0.0,3,9,No
PRV54784,0.0,9.0,9.0,9,0.0,168.88888888888889,0.0,1520.0,0.0,0.0,0.0,2,4,No
PRV54785,2.0,6.0,8.0,8,12000.0,388.3333333333333,24000.0,2330.0,7.0,7.0,0.3333333333333333,1,6,No
PRV54786,0.0,1316.0,1316.0,697,0.0,316.03343465045594,0.0,415900.0,0.0,0.0,0.0,4,18,Yes
PRV54787,24.0,53.0,77.0,76,11750.0,298.49056603773585,282000.0,15820.0,4.083333333333333,4.083333333333333,0.4528301886792453,4,21,No
PRV54789,3.0,0.0,3.0,3,10000.0,0.0,30000.0,0.0,4.333333333333333,4.333333333333333,3.0,1,2,No
PRV54790,0.0,8.0,8.0,8,0.0,445.0,0.0,3560.0,0.0,0.0,0.0,1,2,No
PRV54792,0.0,22.0,22.0,22,0.0,245.0,0.0,5390.0,0.0,0.0,0.0,1,2,No
PRV54793,0.0,10.0,10.0,5,0.0,382.0,0.0,3820.0,0.0,0.0,0.0,2,2,No
PRV54794,0.0,3.0,3.0,3,0.0,150.0,0.0,450.0,0.0,0.0,0.0,1,2,No
PRV54795,0.0,21.0,21.0,21,0.0,357.6190476190476,0.0,7510.0,0.0,0.0,0.0,1,2,No
PRV54796,0.0,2.0,2.0,2,0.0,850.0,0.0,1700.0,0.0,0.0,0.0,1,1,No
PRV54798,0.0,5.0,5.0,5,0.0,58.0,0.0,290.0,0.0,0.0,0.0,1,1,No
PRV54799,0.0,1.0,1.0,1,0.0,100.0,0.0,100.0,0.0,0.0,0.0,1,1,No
PRV54800,0.0,2.0,2.0,2,0.0,250.0,0.0,500.0,0.0,0.0,0.0,2,2,No
PRV54802,0.0,17.0,17.0,17,0.0,104.11764705882354,0.0,1770.0,0.0,0.0,0.0,1,1,No
PRV54803,0.0,3.0,3.0,3,0.0,626.6666666666666,0.0,1880.0,0.0,0.0,0.0,1,2,No
PRV54805,0.0,5.0,5.0,5,0.0,54.0,0.0,270.0,0.0,0.0,0.0,1,1,No
PRV54806,0.0,75.0,75.0,56,0.0,177.33333333333334,0.0,13300.0,0.0,0.0,0.0,1,1,No
PRV54808,0.0,32.0,32.0,32,0.0,473.125,0.0,15140.0,0.0,0.0,0.0,1,2,Yes
PRV54809,0.0,55.0,55.0,53,0.0,384.90909090909093,0.0,21170.0,0.0,0.0,0.0,1,3,No
PRV54810,0.0,7.0,7.0,7,0.0,542.8571428571429,0.0,3800.0,0.0,0.0,0.0,1,1,No
PRV54812,12.0,0.0,12.0,12,13000.0,0.0,156000.0,0.0,5.833333333333333,5.833333333333333,12.0,1,3,No
PRV54813,0.0,1056.0,1056.0,711,0.0,284.1193181818182,0.0,300030.0,0.0,0.0,0.0,3,18,No
PRV54814,0.0,82.0,82.0,72,0.0,253.53658536585365,0.0,20790.0,0.0,0.0,0.0,1,2,No
PRV54817,1.0,0.0,1.0,1,7000.0,0.0,7000.0,0.0,19.0,19.0,1.0,1,1,No
PRV54818,5.0,0.0,5.0,5,9200.0,0.0,46000.0,0.0,3.0,3.0,5.0,1,2,No
PRV54819,23.0,2.0,25.0,23,6869.565217391304,55.0,158000.0,110.0,4.739130434782608,4.739130434782608,11.5,1,4,No
PRV54820,1.0,0.0,1.0,1,12000.0,0.0,12000.0,0.0,2.0,2.0,1.0,1,1,No
PRV54821,7.0,0.0,7.0,7,5571.428571428572,0.0,39000.0,0.0,4.571428571428571,4.571428571428571,7.0,1,3,No
PRV54822,16.0,0.0,16.0,16,8500.0,0.0,136000.0,0.0,6.125,6.125,16.0,1,1,Yes
PRV54824,10.0,0.0,10.0,10,10000.0,0.0,100000.0,0.0,6.5,6.5,10.0,1,2,No
PRV54827,0.0,17.0,17.0,12,0.0,151.1764705882353,0.0,2570.0,0.0,0.0,0.0,1,2,No
PRV54828,3.0,57.0,60.0,22,29333.333333333332,414.2105263157895,88000.0,23610.0,13.666666666666666,13.666666666666666,0.05263157894736842,4,6,Yes
PRV54829,0.0,75.0,75.0,55,0.0,281.8666666666667,0.0,21140.0,0.0,0.0,0.0,4,11,No
PRV54830,1.0,10.0,11.0,11,13000.0,81.0,13000.0,810.0,8.0,8.0,0.1,3,4,No
PRV54831,4.0,13.0,17.0,17,7750.0,233.84615384615384,31000.0,3040.0,3.5,3.5,0.3076923076923077,6,7,No
PRV54832,5.0,55.0,60.0,58,17200.0,168.0,86000.0,9240.0,3.8,3.8,0.09090909090909091,4,9,Yes
PRV54833,0.0,88.0,88.0,48,0.0,215.9090909090909,0.0,19000.0,0.0,0.0,0.0,2,6,No
PRV54834,6.0,10.0,16.0,15,9500.0,230.0,57000.0,2300.0,2.5,2.5,0.6,2,7,No
PRV54836,0.0,8.0,8.0,8,0.0,425.0,0.0,3400.0,0.0,0.0,0.0,3,4,No
PRV54837,0.0,1843.0,1843.0,728,0.0,284.35160065111234,0.0,524060.0,0.0,0.0,0.0,11,45,Yes
PRV54838,0.0,58.0,58.0,31,0.0,186.20689655172413,0.0,10800.0,0.0,0.0,0.0,2,9,No
PRV54840,0.0,26.0,26.0,21,0.0,250.76923076923077,0.0,6520.0,0.0,0.0,0.0,2,2,No
PRV54841,3.0,3.0,6.0,5,16666.666666666668,83.33333333333333,50000.0,250.0,3.0,3.0,1.0,2,3,No
PRV54842,3.0,127.0,130.0,59,5666.666666666667,357.6377952755906,17000.0,45420.0,3.3333333333333335,3.3333333333333335,0.023622047244094488,3,7,No
