Provider,Total_Inpatient_Claims,Total_Outpatient_Claims,Total_Claims,Unique_Beneficiaries,Avg_Inpatient_Reimbursement,Avg_Outpatient_Reimbursement,Total_Inpatient_Reimbursement,Total_Outpatient_Reimbursement,Avg_Claim_Duration,Avg_Length_of_Stay,Inpatient_Outpatient_Ratio,Number_of_States_Served,Number_of_Counties_Served,AveragePatientAge,PercentageMalePatients,PercentageFemalePatients,AveragePartACoverage,AveragePartBCoverage,AlzheimerPatientPercentage,HeartFailurePatientPercentage,KidneyDiseasePatientPercentage,CancerPatientPercentage,COPDPatientPercentage,DepressionPatientPercentage,DiabetesPatientPercentage,IschemicHeartDiseasePercentage,OsteoporosisPatientPercentage,RheumatoidArthritisPatientPercentage,StrokePatientPercentage,AverageAnnualInpatientReimbursement,AverageAnnualOutpatientReimbursement,AverageAnnualInpatientDeductible,AverageAnnualOutpatientDeductible,AverageDeductiblePaidPerClaim,NumberOfUniqueDiagnosisCodes,NumberOfUniqueProcedureCodes,NumberOfUniqueAttendingPhysicians,NumberOfUniqueOperatingPhysicians,NumberOfUniqueOtherPhysicians,PotentialFraud
PRV54544,0.0,28.0,28.0,8,0.0,187.5,0.0,5250.0,0.0,0.0,0.0,1,3,75.625,75.0,25.0,12.0,11.25,50.0,62.5,12.5,12.5,37.5,50.0,62.5,75.0,37.5,25.0,0.0,625.0,923.75,133.5,220.0,3.5714285714285716,63.0,0.0,2,1.0,2.0,No
PRV54545,0.0,2.0,2.0,1,0.0,90.0,0.0,180.0,0.0,0.0,0.0,1,1,97.0,0.0,100.0,12.0,12.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,440.0,0.0,4.0,0.0,1,0.0,0.0,No
PRV54546,0.0,6.0,6.0,6,0.0,151.66666666666666,0.0,910.0,0.0,0.0,0.0,1,1,65.16666666666667,50.0,50.0,12.0,10.0,16.666666666666664,33.33333333333333,16.666666666666664,0.0,16.666666666666664,33.33333333333333,33.33333333333333,83.33333333333334,16.666666666666664,33.33333333333333,16.666666666666664,2848.3333333333335,1205.0,356.0,320.0,16.666666666666668,16.0,0.0,2,0.0,2.0,No
PRV54547,0.0,3.0,3.0,3,0.0,180.0,0.0,540.0,0.0,0.0,0.0,1,1,70.66666666666667,66.66666666666666,33.33333333333333,12.0,12.0,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,66.66666666666666,33.33333333333333,0.0,0.0,0.0,1673.3333333333333,0.0,673.3333333333334,0.0,12.0,0.0,2,1.0,0.0,No
PRV54548,0.0,12.0,12.0,7,0.0,157.5,0.0,1890.0,0.0,0.0,0.0,1,1,68.0,57.14285714285714,42.857142857142854,12.0,10.285714285714286,14.285714285714285,42.857142857142854,0.0,14.285714285714285,28.57142857142857,42.857142857142854,57.14285714285714,85.71428571428571,14.285714285714285,28.57142857142857,14.285714285714285,2151.4285714285716,1805.7142857142858,305.14285714285717,585.7142857142857,0.0,30.0,0.0,2,1.0,2.0,No
PRV54549,0.0,1.0,1.0,1,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1,1,67.0,0.0,100.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,320.0,0.0,2.0,0.0,1,0.0,0.0,No
PRV54550,0.0,21.0,21.0,13,0.0,264.2857142857143,0.0,5550.0,0.0,0.0,0.0,1,2,72.61538461538461,53.84615384615385,46.15384615384615,12.0,11.076923076923077,15.384615384615385,53.84615384615385,46.15384615384615,7.6923076923076925,46.15384615384615,38.46153846153847,76.92307692307693,76.92307692307693,30.76923076923077,38.46153846153847,7.6923076923076925,4696.923076923077,1240.7692307692307,410.7692307692308,470.0,0.0,39.0,0.0,1,1.0,1.0,No
PRV54551,0.0,7.0,7.0,5,0.0,280.0,0.0,1960.0,0.0,0.0,0.0,2,2,77.0,20.0,80.0,12.0,12.0,0.0,60.0,20.0,0.0,20.0,20.0,60.0,80.0,20.0,0.0,0.0,0.0,1578.0,0.0,792.0,0.0,30.0,0.0,1,2.0,1.0,No
PRV54552,0.0,45.0,45.0,28,0.0,252.66666666666666,0.0,11370.0,0.0,0.0,0.0,1,4,76.5,53.57142857142857,46.42857142857143,12.0,11.571428571428571,28.57142857142857,53.57142857142857,35.714285714285715,7.142857142857142,35.714285714285715,35.714285714285715,60.71428571428571,82.14285714285714,28.57142857142857,28.57142857142857,7.142857142857142,814.2857142857143,1158.2142857142858,152.57142857142858,455.35714285714283,4.444444444444445,112.0,0.0,3,2.0,3.0,No
PRV54553,0.0,18.0,18.0,12,0.0,207.77777777777777,0.0,3740.0,0.0,0.0,0.0,1,4,76.5,33.33333333333333,66.66666666666666,12.0,12.0,33.33333333333333,58.333333333333336,16.666666666666664,0.0,16.666666666666664,41.66666666666667,50.0,83.33333333333334,33.33333333333333,16.666666666666664,8.333333333333332,6750.0,1876.6666666666667,623.0,535.0,0.0,47.0,0.0,3,1.0,3.0,No
PRV54554,0.0,26.0,26.0,8,0.0,268.84615384615387,0.0,6990.0,0.0,0.0,0.0,1,1,77.375,50.0,50.0,12.0,12.0,50.0,62.5,50.0,25.0,37.5,50.0,62.5,62.5,25.0,62.5,0.0,1012.5,1223.75,267.0,333.75,0.0,72.0,0.0,2,2.0,2.0,No
PRV54555,6.0,0.0,6.0,6,8500.0,0.0,51000.0,0.0,7.0,7.0,6.0,1,3,77.0,33.33333333333333,66.66666666666666,12.0,12.0,83.33333333333334,100.0,50.0,16.666666666666664,33.33333333333333,16.666666666666664,33.33333333333333,100.0,16.666666666666664,33.33333333333333,33.33333333333333,17103.333333333332,1055.0,1780.0,223.33333333333334,1068.0,46.0,2.0,5,2.0,0.0,No
PRV54557,0.0,564.0,564.0,263,0.0,279.9468085106383,0.0,157890.0,0.0,0.0,0.0,8,36,73.10266159695817,47.90874524714829,52.09125475285171,11.859315589353612,11.756653992395437,30.418250950570343,46.38783269961977,34.60076045627377,13.307984790874524,27.376425855513308,37.26235741444867,61.21673003802282,65.39923954372624,30.418250950570343,23.954372623574145,5.7034220532319395,3503.6882129277565,1530.7604562737642,357.21673003802283,441.4068441064639,3.0673758865248226,769.0,0.0,40,27.0,31.0,Yes
PRV54558,15.0,58.0,73.0,69,12000.0,309.82758620689657,180000.0,17970.0,6.2,6.2,0.25862068965517243,8,33,74.10144927536231,44.927536231884055,55.072463768115945,12.0,11.927536231884059,39.130434782608695,56.52173913043478,33.33333333333333,10.144927536231885,24.637681159420293,39.130434782608695,66.66666666666666,71.01449275362319,21.73913043478261,34.78260869565217,13.043478260869565,5282.31884057971,2177.9710144927535,572.695652173913,551.304347826087,220.41095890410958,217.0,10.0,50,17.0,22.0,No
PRV54559,24.0,42.0,66.0,57,10208.333333333334,251.42857142857142,245000.0,10560.0,5.833333333333333,5.833333333333333,0.5714285714285714,3,26,71.56140350877193,49.122807017543856,50.877192982456144,11.789473684210526,11.982456140350877,47.368421052631575,49.122807017543856,47.368421052631575,12.280701754385964,33.33333333333333,40.35087719298245,71.9298245614035,77.19298245614034,38.59649122807017,33.33333333333333,8.771929824561402,8841.754385964912,2211.0526315789475,782.2456140350877,636.3157894736842,378.2153846153846,219.0,16.0,47,18.0,20.0,No
PRV54560,40.0,58.0,98.0,87,11400.0,294.48275862068965,456000.0,17080.0,5.4,5.4,0.6896551724137931,5,26,74.29885057471265,42.5287356321839,57.47126436781609,12.0,12.0,37.93103448275862,64.36781609195403,44.827586206896555,5.747126436781609,36.7816091954023,58.620689655172406,75.86206896551724,78.16091954022988,34.48275862068966,26.436781609195403,18.39080459770115,11498.275862068966,1694.0229885057472,1095.2183908045977,481.4942528735632,435.9183673469388,265.0,20.0,49,25.0,20.0,Yes
PRV54561,25.0,161.0,186.0,102,8652.0,331.49068322981367,216300.0,53370.0,5.4,5.4,0.15527950310559005,3,30,76.62745098039215,47.05882352941176,52.94117647058824,12.0,12.0,39.21568627450981,60.78431372549019,41.17647058823529,11.76470588235294,28.431372549019606,46.07843137254902,67.64705882352942,71.56862745098039,28.431372549019606,32.35294117647059,9.803921568627452,6715.980392156863,1885.0,604.6666666666666,491.6666666666667,145.48387096774192,396.0,12.0,43,21.0,20.0,No
PRV54562,0.0,206.0,206.0,75,0.0,279.1747572815534,0.0,57510.0,0.0,0.0,0.0,5,13,75.93333333333334,36.0,64.0,12.0,12.0,38.666666666666664,52.0,33.33333333333333,16.0,18.666666666666668,37.333333333333336,64.0,77.33333333333333,37.333333333333336,24.0,8.0,4634.266666666666,2366.266666666667,448.1066666666667,613.7333333333333,2.1359223300970873,368.0,0.0,8,8.0,7.0,No
PRV54563,0.0,267.0,267.0,172,0.0,296.14232209737827,0.0,79070.0,0.0,0.0,0.0,3,14,73.31395348837209,45.348837209302324,54.65116279069767,12.0,11.94186046511628,39.53488372093023,46.51162790697674,35.46511627906977,8.13953488372093,18.6046511627907,38.95348837209303,66.86046511627907,70.34883720930233,26.16279069767442,25.0,5.813953488372093,4551.802325581395,1618.4883720930231,381.6744186046512,495.3488372093023,4.082397003745318,431.0,0.0,39,20.0,32.0,No
PRV54564,0.0,803.0,803.0,330,0.0,286.1519302615193,0.0,229780.0,0.0,0.0,0.0,11,29,74.26060606060607,46.666666666666664,53.333333333333336,11.927272727272728,11.896969696969697,34.54545454545455,44.54545454545455,36.06060606060606,9.696969696969697,19.696969696969695,40.0,63.63636363636363,66.66666666666666,26.060606060606062,24.242424242424242,6.363636363636363,4517.424242424242,1518.8484848484848,393.1151515151515,444.27272727272725,2.8019925280199254,984.0,0.0,69,53.0,55.0,No
PRV54565,39.0,91.0,130.0,106,9948.71794871795,265.16483516483515,388000.0,24130.0,5.794871794871795,5.794871794871795,0.42857142857142855,6,38,75.55660377358491,47.16981132075472,52.83018867924528,12.0,12.0,42.45283018867924,66.0377358490566,37.735849056603776,15.09433962264151,31.132075471698112,52.83018867924528,70.75471698113208,76.41509433962264,28.30188679245283,24.528301886792452,8.49056603773585,10187.264150943396,1714.9056603773586,914.3018867924528,603.5849056603773,316.15503875968994,349.0,19.0,78,24.0,32.0,No
PRV54566,40.0,268.0,308.0,247,17100.0,267.3880597014925,684000.0,71660.0,6.6,6.6,0.14925373134328357,11,58,73.76113360323886,43.7246963562753,56.2753036437247,11.951417004048583,11.991902834008098,39.67611336032389,55.465587044534416,38.05668016194332,15.384615384615385,30.364372469635626,43.31983805668016,65.58704453441295,73.27935222672065,23.481781376518217,32.388663967611336,8.502024291497975,6739.5546558704455,1875.5465587044534,558.834008097166,548.7044534412955,137.04234527687296,555.0,29.0,154,64.0,66.0,Yes
PRV54567,6.0,51.0,57.0,34,18000.0,91.96078431372548,108000.0,4690.0,7.333333333333333,7.333333333333333,0.11764705882352941,2,12,75.02941176470588,44.11764705882353,55.88235294117647,12.0,12.0,35.294117647058826,61.76470588235294,44.11764705882353,14.705882352941178,29.411764705882355,38.23529411764706,70.58823529411765,79.41176470588235,20.588235294117645,14.705882352941178,5.88235294117647,9083.235294117647,1704.1176470588234,659.6470588235294,336.47058823529414,114.17543859649123,123.0,7.0,25,10.0,15.0,No
PRV54568,5.0,51.0,56.0,46,8800.0,189.01960784313727,44000.0,9640.0,4.2,4.2,0.09803921568627451,3,19,71.78260869565217,47.82608695652174,52.17391304347826,12.0,11.869565217391305,30.434782608695656,58.69565217391305,21.73913043478261,13.043478260869565,28.26086956521739,41.30434782608695,67.3913043478261,71.73913043478261,26.08695652173913,21.73913043478261,13.043478260869565,7256.304347826087,1266.7391304347825,719.7391304347826,450.8695652173913,95.35714285714286,151.0,3.0,26,8.0,13.0,No
PRV54569,12.0,51.0,63.0,42,15916.666666666666,359.80392156862746,191000.0,18350.0,4.75,4.75,0.23529411764705882,3,19,71.61904761904762,50.0,50.0,12.0,12.0,28.57142857142857,64.28571428571429,40.476190476190474,11.904761904761903,40.476190476190474,50.0,76.19047619047619,83.33333333333334,33.33333333333333,33.33333333333333,7.142857142857142,9017.857142857143,2513.809523809524,584.8571428571429,755.2380952380952,204.85714285714286,166.0,9.0,27,12.0,13.0,No
PRV54571,4.0,13.0,17.0,17,12000.0,200.76923076923077,48000.0,2610.0,6.25,6.25,0.3076923076923077,2,3,70.47058823529412,47.05882352941176,52.94117647058824,12.0,12.0,64.70588235294117,64.70588235294117,64.70588235294117,17.647058823529413,23.52941176470588,52.94117647058824,76.47058823529412,70.58823529411765,17.647058823529413,11.76470588235294,5.88235294117647,13324.70588235294,3231.176470588235,628.2352941176471,698.2352941176471,251.2941176470588,52.0,3.0,6,4.0,4.0,No
PRV54572,0.0,146.0,146.0,117,0.0,363.7671232876712,0.0,53110.0,0.0,0.0,0.0,3,10,75.51282051282051,41.02564102564102,58.97435897435898,11.897435897435898,11.931623931623932,36.75213675213676,45.2991452991453,37.60683760683761,7.6923076923076925,19.65811965811966,39.31623931623932,69.23076923076923,74.35897435897436,35.04273504273504,23.076923076923077,6.837606837606838,5789.145299145299,2392.136752136752,360.2735042735043,661.965811965812,1.8493150684931507,272.0,0.0,34,21.0,30.0,No
PRV54573,0.0,22.0,22.0,14,0.0,270.90909090909093,0.0,5960.0,0.0,0.0,0.0,2,8,74.42857142857143,28.57142857142857,71.42857142857143,12.0,12.0,42.857142857142854,50.0,35.714285714285715,21.428571428571427,57.14285714285714,50.0,92.85714285714286,100.0,28.57142857142857,28.57142857142857,7.142857142857142,3477.1428571428573,1506.4285714285713,457.7142857142857,664.2857142857143,5.454545454545454,46.0,0.0,8,3.0,6.0,No
PRV54574,0.0,35.0,35.0,24,0.0,222.85714285714286,0.0,7800.0,0.0,0.0,0.0,2,10,73.75,20.833333333333336,79.16666666666666,12.0,12.0,29.166666666666668,41.66666666666667,29.166666666666668,12.5,25.0,41.66666666666667,62.5,70.83333333333334,29.166666666666668,29.166666666666668,12.5,3086.6666666666665,1647.9166666666667,267.0,612.5,3.7142857142857144,59.0,0.0,12,2.0,7.0,No
PRV54575,33.0,240.0,273.0,155,13545.454545454546,237.83333333333334,447000.0,57080.0,7.151515151515151,7.151515151515151,0.1375,2,24,74.97419354838709,45.16129032258064,54.83870967741935,12.0,11.95483870967742,34.83870967741935,56.12903225806451,35.483870967741936,11.612903225806452,29.03225806451613,38.70967741935484,60.64516129032258,76.77419354838709,22.58064516129032,26.451612903225808,13.548387096774196,6640.5161290322585,1796.4516129032259,520.6451612903226,552.9677419354839,124.01476014760148,526.0,21.0,18,16.0,52.0,No
PRV54576,14.0,2.0,16.0,16,8071.428571428572,50.0,113000.0,100.0,6.285714285714286,6.285714285714286,7.0,1,9,76.75,37.5,62.5,12.0,12.0,50.0,62.5,68.75,25.0,68.75,62.5,68.75,93.75,50.0,18.75,6.25,23702.5,1233.125,2069.25,345.0,915.4285714285714,86.0,7.0,13,6.0,4.0,No
PRV54577,45.0,16.0,61.0,56,10888.888888888889,250.625,490000.0,4010.0,5.533333333333333,5.533333333333333,2.8125,3,10,76.23214285714286,42.857142857142854,57.14285714285714,12.0,11.892857142857142,50.0,67.85714285714286,57.14285714285714,17.857142857142858,33.92857142857143,39.285714285714285,73.21428571428571,83.92857142857143,28.57142857142857,21.428571428571427,19.642857142857142,14371.07142857143,1062.857142857143,1410.5,376.7857142857143,778.3728813559322,242.0,26.0,21,14.0,9.0,No
PRV54578,0.0,77.0,77.0,37,0.0,313.3766233766234,0.0,24130.0,0.0,0.0,0.0,2,5,76.16216216216216,35.13513513513514,64.86486486486487,12.0,11.864864864864865,21.62162162162162,40.54054054054054,40.54054054054054,8.108108108108109,18.91891891891892,45.94594594594595,75.67567567567568,64.86486486486487,37.83783783783784,35.13513513513514,5.405405405405405,653.5135135135135,1427.5675675675675,173.1891891891892,398.1081081081081,5.064935064935065,155.0,0.0,27,11.0,21.0,No
PRV54579,0.0,2.0,2.0,2,0.0,645.0,0.0,1290.0,0.0,0.0,0.0,1,1,48.0,50.0,50.0,12.0,12.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,1130.0,0.0,480.0,0.0,2.0,0.0,2,0.0,0.0,No
PRV54580,0.0,30.0,30.0,19,0.0,242.66666666666666,0.0,7280.0,0.0,0.0,0.0,2,7,73.10526315789474,36.84210526315789,63.1578947368421,12.0,12.0,21.052631578947366,57.89473684210527,36.84210526315789,15.789473684210526,26.31578947368421,31.57894736842105,68.42105263157895,68.42105263157895,36.84210526315789,26.31578947368421,10.526315789473683,2579.4736842105262,2517.3684210526317,337.2631578947368,781.0526315789474,2.0,66.0,0.0,15,4.0,7.0,No
PRV54581,0.0,11.0,11.0,9,0.0,196.36363636363637,0.0,2160.0,0.0,0.0,0.0,1,4,75.77777777777777,33.33333333333333,66.66666666666666,12.0,12.0,33.33333333333333,66.66666666666666,22.22222222222222,11.11111111111111,44.44444444444444,55.55555555555556,55.55555555555556,88.88888888888889,33.33333333333333,33.33333333333333,22.22222222222222,10977.777777777777,842.2222222222222,356.0,383.3333333333333,0.0,17.0,0.0,5,1.0,1.0,No
PRV54582,0.0,71.0,71.0,35,0.0,267.0422535211268,0.0,18960.0,0.0,0.0,0.0,3,11,73.54285714285714,31.428571428571427,68.57142857142857,11.657142857142857,12.0,40.0,62.857142857142854,37.142857142857146,11.428571428571429,25.71428571428571,37.142857142857146,60.0,74.28571428571429,25.71428571428571,34.285714285714285,14.285714285714285,4600.285714285715,1433.142857142857,335.65714285714284,408.0,4.225352112676056,133.0,0.0,14,8.0,6.0,No
PRV54585,0.0,75.0,75.0,34,0.0,301.6,0.0,22620.0,0.0,0.0,0.0,2,9,74.3529411764706,50.0,50.0,12.0,12.0,29.411764705882355,58.82352941176471,41.17647058823529,23.52941176470588,29.411764705882355,38.23529411764706,79.41176470588235,70.58823529411765,26.47058823529412,32.35294117647059,2.941176470588235,1414.1176470588234,1918.5294117647059,188.47058823529412,577.6470588235294,4.266666666666667,154.0,0.0,13,5.0,8.0,No
PRV54587,0.0,3.0,3.0,2,0.0,50.0,0.0,150.0,0.0,0.0,0.0,1,1,93.5,0.0,100.0,12.0,12.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,100.0,0.0,0.0,0.0,190.0,0.0,165.0,0.0,6.0,0.0,3,0.0,1.0,No
PRV54588,0.0,63.0,63.0,47,0.0,273.3333333333333,0.0,17220.0,0.0,0.0,0.0,1,5,74.70212765957447,38.297872340425535,61.702127659574465,12.0,12.0,27.659574468085108,51.06382978723404,25.53191489361702,14.893617021276595,23.404255319148938,53.191489361702125,74.46808510638297,78.72340425531915,21.27659574468085,31.914893617021278,14.893617021276595,4907.872340425532,1319.787234042553,448.7659574468085,438.93617021276594,1.9047619047619047,122.0,0.0,5,4.0,4.0,No
PRV54589,0.0,11.0,11.0,5,0.0,154.54545454545453,0.0,1700.0,0.0,0.0,0.0,1,2,74.6,20.0,80.0,12.0,12.0,40.0,40.0,40.0,0.0,0.0,20.0,60.0,80.0,20.0,60.0,20.0,0.0,918.0,0.0,652.0,0.0,28.0,0.0,4,5.0,3.0,No
PRV54590,1.0,65.0,66.0,34,16000.0,195.3846153846154,16000.0,12700.0,2.0,2.0,0.015384615384615385,1,7,79.02941176470588,41.17647058823529,58.82352941176471,12.0,12.0,29.411764705882355,47.05882352941176,47.05882352941176,23.52941176470588,32.35294117647059,47.05882352941176,67.64705882352942,76.47058823529412,26.47058823529412,38.23529411764706,2.941176470588235,10691.470588235294,1272.3529411764705,659.6470588235294,555.2941176470588,18.90909090909091,143.0,1.0,7,4.0,5.0,No
PRV54591,0.0,45.0,45.0,14,0.0,184.0,0.0,8280.0,0.0,0.0,0.0,1,5,72.5,35.714285714285715,64.28571428571429,12.0,12.0,28.57142857142857,64.28571428571429,28.57142857142857,7.142857142857142,28.57142857142857,28.57142857142857,78.57142857142857,64.28571428571429,28.57142857142857,28.57142857142857,7.142857142857142,571.4285714285714,1124.2857142857142,152.57142857142858,544.2857142857143,1.7777777777777777,98.0,0.0,8,4.0,5.0,No
PRV54593,0.0,35.0,35.0,22,0.0,313.14285714285717,0.0,10960.0,0.0,0.0,0.0,1,7,69.81818181818181,59.09090909090909,40.909090909090914,12.0,12.0,36.36363636363637,36.36363636363637,27.27272727272727,9.090909090909092,18.181818181818183,22.727272727272727,54.54545454545454,59.09090909090909,22.727272727272727,36.36363636363637,13.636363636363635,527.2727272727273,1615.909090909091,48.54545454545455,420.0,0.8571428571428571,83.0,0.0,1,1.0,0.0,No
PRV54595,0.0,11.0,11.0,9,0.0,692.7272727272727,0.0,7620.0,0.0,0.0,0.0,1,4,76.11111111111111,33.33333333333333,66.66666666666666,12.0,12.0,33.33333333333333,44.44444444444444,44.44444444444444,33.33333333333333,55.55555555555556,44.44444444444444,88.88888888888889,77.77777777777779,11.11111111111111,44.44444444444444,0.0,9808.888888888889,3491.1111111111113,830.6666666666666,1143.3333333333333,0.0,24.0,0.0,4,3.0,3.0,No
PRV54596,0.0,64.0,64.0,20,0.0,257.65625,0.0,16490.0,0.0,0.0,0.0,1,4,79.3,50.0,50.0,11.4,11.4,30.0,70.0,60.0,30.0,35.0,50.0,80.0,70.0,15.0,35.0,15.0,7850.0,2136.5,480.6,864.0,2.34375,164.0,0.0,1,1.0,1.0,No
PRV54597,0.0,15.0,15.0,10,0.0,333.3333333333333,0.0,5000.0,0.0,0.0,0.0,2,2,73.2,60.0,40.0,12.0,12.0,20.0,60.0,40.0,10.0,30.0,40.0,70.0,70.0,40.0,10.0,0.0,9514.0,1882.0,640.8,507.0,0.6666666666666666,39.0,0.0,3,1.0,2.0,No
PRV54598,0.0,9.0,9.0,7,0.0,112.22222222222223,0.0,1010.0,0.0,0.0,0.0,1,4,67.14285714285714,100.0,0.0,12.0,12.0,42.857142857142854,57.14285714285714,28.57142857142857,14.285714285714285,14.285714285714285,28.57142857142857,71.42857142857143,71.42857142857143,14.285714285714285,14.285714285714285,14.285714285714285,1857.142857142857,1117.142857142857,305.14285714285717,340.0,0.0,24.0,0.0,6,2.0,3.0,No
PRV54599,0.0,17.0,17.0,11,0.0,224.7058823529412,0.0,3820.0,0.0,0.0,0.0,2,3,72.0909090909091,54.54545454545454,45.45454545454545,12.0,12.0,27.27272727272727,36.36363636363637,45.45454545454545,18.181818181818183,18.181818181818183,9.090909090909092,45.45454545454545,81.81818181818183,36.36363636363637,27.27272727272727,9.090909090909092,2181.818181818182,1484.5454545454545,194.1818181818182,335.45454545454544,3.5294117647058822,37.0,0.0,6,1.0,3.0,No
PRV54601,0.0,11.0,11.0,6,0.0,64.54545454545455,0.0,710.0,0.0,0.0,0.0,2,3,75.16666666666667,50.0,50.0,12.0,12.0,50.0,66.66666666666666,50.0,33.33333333333333,83.33333333333334,50.0,83.33333333333334,83.33333333333334,33.33333333333333,50.0,0.0,6833.333333333333,671.6666666666666,890.0,630.0,5.454545454545454,24.0,0.0,3,2.0,3.0,No
PRV54602,0.0,14.0,14.0,13,0.0,122.14285714285714,0.0,1710.0,0.0,0.0,0.0,1,5,75.07692307692308,53.84615384615385,46.15384615384615,12.0,12.0,38.46153846153847,76.92307692307693,30.76923076923077,23.076923076923077,38.46153846153847,46.15384615384615,69.23076923076923,100.0,30.76923076923077,23.076923076923077,15.384615384615385,12546.923076923076,1604.6153846153845,1068.0,805.3846153846154,2.142857142857143,28.0,0.0,5,2.0,2.0,No
PRV54603,0.0,57.0,57.0,32,0.0,283.859649122807,0.0,16180.0,0.0,0.0,0.0,1,6,72.96875,46.875,53.125,12.0,12.0,31.25,50.0,40.625,6.25,28.125,34.375,65.625,62.5,46.875,40.625,12.5,2739.0625,2162.1875,267.0,660.9375,4.912280701754386,109.0,0.0,9,6.0,6.0,No
PRV54604,0.0,38.0,38.0,15,0.0,216.8421052631579,0.0,8240.0,0.0,0.0,0.0,2,6,72.2,33.33333333333333,66.66666666666666,11.2,12.0,20.0,66.66666666666666,33.33333333333333,26.666666666666668,40.0,33.33333333333333,66.66666666666666,80.0,13.333333333333334,40.0,0.0,738.0,1024.6666666666667,71.2,359.3333333333333,1.8421052631578947,96.0,1.0,3,2.0,3.0,No
PRV54606,0.0,8.0,8.0,8,0.0,188.75,0.0,1510.0,0.0,0.0,0.0,2,4,67.75,50.0,50.0,12.0,12.0,25.0,75.0,50.0,12.5,37.5,37.5,50.0,75.0,37.5,12.5,0.0,12390.0,1550.0,934.5,485.0,0.0,24.0,0.0,4,2.0,3.0,No
PRV54608,0.0,33.0,33.0,10,0.0,322.72727272727275,0.0,10650.0,0.0,0.0,0.0,1,3,74.2,50.0,50.0,12.0,12.0,60.0,50.0,40.0,10.0,30.0,30.0,60.0,60.0,40.0,10.0,0.0,5516.0,1665.0,640.8,538.0,0.0,65.0,0.0,2,2.0,1.0,No
PRV54609,0.0,45.0,45.0,14,0.0,381.3333333333333,0.0,17160.0,0.0,0.0,0.0,1,3,65.07142857142857,64.28571428571429,35.714285714285715,12.0,12.0,14.285714285714285,42.857142857142854,35.714285714285715,14.285714285714285,21.428571428571427,42.857142857142854,57.14285714285714,57.14285714285714,28.57142857142857,14.285714285714285,0.0,4731.428571428572,1790.0,228.85714285714286,485.0,3.7777777777777777,99.0,0.0,4,3.0,4.0,No
PRV54610,0.0,45.0,45.0,21,0.0,321.55555555555554,0.0,14470.0,0.0,0.0,0.0,1,5,75.33333333333333,52.38095238095239,47.61904761904761,12.0,12.0,38.095238095238095,47.61904761904761,33.33333333333333,14.285714285714285,19.047619047619047,47.61904761904761,66.66666666666666,85.71428571428571,38.095238095238095,28.57142857142857,9.523809523809524,7854.761904761905,1342.857142857143,508.57142857142856,421.9047619047619,4.222222222222222,94.0,0.0,3,2.0,3.0,No
PRV54611,1.0,5.0,6.0,6,4000.0,152.0,4000.0,760.0,2.0,2.0,0.2,2,3,69.66666666666667,66.66666666666666,33.33333333333333,12.0,11.833333333333334,33.33333333333333,50.0,16.666666666666664,0.0,0.0,33.33333333333333,0.0,50.0,33.33333333333333,0.0,0.0,666.6666666666666,481.6666666666667,178.0,196.66666666666666,194.66666666666666,15.0,0.0,5,1.0,3.0,No
PRV54612,0.0,12.0,12.0,4,0.0,93.33333333333333,0.0,1120.0,0.0,0.0,0.0,1,3,72.5,50.0,50.0,12.0,12.0,50.0,50.0,25.0,50.0,25.0,50.0,50.0,50.0,50.0,25.0,0.0,0.0,390.0,0.0,270.0,7.5,25.0,0.0,4,1.0,1.0,No
PRV54614,0.0,15.0,15.0,8,0.0,96.0,0.0,1440.0,0.0,0.0,0.0,2,4,64.875,50.0,50.0,12.0,12.0,25.0,50.0,50.0,25.0,0.0,12.5,62.5,75.0,37.5,25.0,0.0,9140.0,1051.25,400.5,177.5,2.6666666666666665,46.0,0.0,4,3.0,4.0,No
